,Date,price_bitcoin,open_bitcoin,high_bitcoin,low_bitcoin,vol_bitcoin,Change_bitcoin_%,price_dowjones,open_dowjones,high_dowjones,low_dowjones,vol_dowjones,change_dowjones,price_nasdaq,open_nasdaq,high_nasdaq,low_nasdaq,vol_nasdaq,change_nasdaq,price_sp,open_sp,high_sp,low_sp,change_sp,trend_bitcoins
54,2021-02-19,55906.6,51590.1,56238.5,50816.8,139.43,8.38,31494.32,31504.13,31647.53,31469.34,353.07,0.0,13874.46,13929.2,13985.58,13842.6,1.31,0.07,3906.71,3921.16,3930.41,3903.07,0.19,80.0
55,2021-02-18,51582.2,52094.5,52524.0,50941.6,94.35,0.95,31493.34,31558.6,31558.6,31285.32,325.99,0.38,13865.36,13814.67,13905.96,13714.35,1.24,0.72,3913.97,3915.86,3921.98,3885.03,0.44,82.0
56,2021-02-17,52079.2,49161.3,52577.7,49018.1,140.03,5.92,31613.02,31485.61,31643.7,31338.76,345.86,0.29,13965.5,13911.65,13976.43,13804.26,1.35,0.58,3931.33,3918.5,3933.61,3900.43,0.03,87.0
57,2021-02-16,49169.7,47934.2,50515.8,47044.4,141.37,2.57,31522.75,31472.08,31608.63,31443.48,336.99,0.2,14047.5,14152.21,14175.12,13995.45,1.49,0.34,3932.59,3939.61,3950.43,3923.85,0.06,68.0
58,2021-02-15,47936.3,48611.1,48936.5,45786.1,123.18,1.45,31458.4,31420.8,31475.31,31347.8,266.37,0.09,14095.47,13979.21,14102.04,13937.71,1.32,0.5,3934.83,3911.65,3937.23,3905.78,0.47,65.0
59,2021-02-14,48643.4,47172.1,49695.1,47051.9,106.5,3.13,31458.4,31420.8,31475.31,31347.8,266.37,0.09,14095.47,13979.21,14102.04,13937.71,1.32,0.5,3934.83,3911.65,3937.23,3905.78,0.47,68.0
60,2021-02-13,47168.7,47373.1,48097.3,46270.5,89.42,0.43,31458.4,31420.8,31475.31,31347.8,266.37,0.09,14095.47,13979.21,14102.04,13937.71,1.32,0.5,3934.83,3911.65,3937.23,3905.78,0.47,58.0
61,2021-02-12,47371.7,47995.0,48927.4,46218.6,133.73,1.29,31458.4,31420.8,31475.31,31347.8,266.37,0.09,14095.47,13979.21,14102.04,13937.71,1.32,0.5,3934.83,3911.65,3937.23,3905.78,0.47,67.0
62,2021-02-11,47990.7,44834.8,48622.1,44041.1,145.77,7.04,31430.7,31466.49,31543.82,31244.36,284.68,0.02,14025.77,14045.21,14058.91,13916.84,1.98,0.38,3916.38,3916.4,3925.99,3890.39,0.17,69.0
63,2021-02-10,44836.0,46507.8,47295.3,43800.5,151.83,3.6,31437.8,31428.02,31511.44,31221.32,328.39,0.2,13972.53,14093.35,14109.12,13845.47,1.83,0.25,3909.88,3920.78,3931.5,3884.94,0.03,87.0
64,2021-02-09,46508.6,46396.4,48143.5,45104.7,193.87,0.24,31375.83,31359.88,31439.47,31245.86,310.14,0.03,14007.7,13966.82,14044.95,13966.55,1.52,0.14,3911.23,3910.49,3918.35,3902.64,0.11,100.0
65,2021-02-08,46395.7,38853.6,46596.4,38057.0,248.47,19.41,31385.76,31191.2,31386.1,31191.2,328.41,0.76,13987.64,13937.06,13987.74,13894.15,1.61,0.95,3915.59,3892.59,3915.77,3892.59,0.74,85.0
66,2021-02-07,38852.9,39228.9,39691.7,37381.6,125.37,1.03,31148.24,31093.81,31252.18,31083.22,295.0,0.3,13856.3,13824.88,13878.16,13761.66,1.26,0.57,3886.83,3878.3,3894.56,3874.93,0.39,41.0
67,2021-02-06,39256.6,38300.6,40939.7,38275.3,156.02,2.5,31148.24,31093.81,31252.18,31083.22,295.0,0.3,13856.3,13824.88,13878.16,13761.66,1.26,0.57,3886.83,3878.3,3894.56,3874.93,0.39,58.0
68,2021-02-05,38297.6,36976.4,38303.6,36640.0,100.6,3.56,31148.24,31093.81,31252.18,31083.22,295.0,0.3,13856.3,13824.88,13878.16,13761.66,1.26,0.57,3886.83,3878.3,3894.56,3874.93,0.39,44.0
69,2021-02-04,36982.1,37648.9,38707.9,36380.8,151.44,1.77,31055.86,30737.78,31065.96,30737.78,341.49,1.08,13777.74,13674.06,13778.42,13631.62,1.29,1.23,3871.74,3836.66,3872.42,3836.66,1.09,46.0
70,2021-02-03,37646.8,35486.9,37646.8,35401.5,131.03,6.09,30723.6,30689.65,30793.41,30521.31,307.31,0.12,13610.54,13718.31,13723.83,13585.34,1.36,0.02,3830.17,3840.27,3847.51,3816.68,0.1,43.0
71,2021-02-02,35485.2,33514.0,35976.1,33462.4,120.85,5.88,30687.48,30276.88,30840.54,30276.88,338.17,1.57,13612.78,13543.1,13652.7,13535.86,1.43,1.56,3826.31,3791.84,3843.09,3791.84,1.39,41.0
72,2021-02-01,33515.7,33106.8,34685.6,32324.9,126.32,1.23,30211.91,30054.73,30335.91,30014.97,350.24,0.76,13403.39,13226.18,13431.46,13132.47,1.39,2.55,3773.86,3731.17,3784.32,3725.62,1.61,49.0
73,2021-01-31,33108.1,34281.6,34348.3,32189.9,101.92,3.43,29982.62,30553.91,30553.91,29856.3,538.04,2.03,13070.7,13284.72,13322.0,12985.05,1.78,2.0,3714.24,3778.05,3778.05,3694.12,1.93,49.0
74,2021-01-30,34283.1,34300.0,34920.9,32908.5,128.57,0.05,29982.62,30553.91,30553.91,29856.3,538.04,2.03,13070.7,13284.72,13322.0,12985.05,1.78,2.0,3714.24,3778.05,3778.05,3694.12,1.93,50.0
75,2021-01-29,34301.8,33381.7,38546.0,31953.3,297.73,2.78,29982.62,30553.91,30553.91,29856.3,538.04,2.03,13070.7,13284.72,13322.0,12985.05,1.78,2.0,3714.24,3778.05,3778.05,3694.12,1.93,69.0
76,2021-01-28,33374.8,30408.9,33790.8,29911.9,167.39,9.77,30603.36,30377.19,30951.41,30377.19,467.34,0.99,13337.16,13323.29,13507.64,13316.52,2.16,0.5,3787.38,3755.75,3830.5,3755.75,0.98,44.0
77,2021-01-27,30404.0,32499.6,32545.4,29290.4,194.35,6.46,30303.17,30893.78,30893.78,30206.91,566.47,2.05,13270.6,13486.58,13538.42,13192.91,2.19,2.61,3750.77,3836.83,3836.83,3732.48,2.57,33.0
78,2021-01-26,32502.1,32244.1,32917.7,30850.0,139.84,0.77,30937.04,30968.55,31121.42,30921.71,381.87,0.07,13626.07,13681.72,13702.69,13603.19,1.25,0.07,3849.62,3862.96,3870.9,3847.78,0.15,34.0
79,2021-01-25,32252.3,32244.3,34854.3,31967.4,142.43,0.03,30960.0,30989.85,30989.85,30564.06,477.35,0.12,13635.99,13681.21,13728.98,13368.68,1.43,0.69,3855.36,3851.68,3859.23,3797.16,0.36,40.0
80,2021-01-24,32241.3,32088.5,33034.8,30982.9,88.21,0.47,30996.98,31141.56,31141.56,30908.47,436.04,0.57,13543.06,13474.8,13567.14,13463.66,1.13,0.09,3841.47,3844.24,3852.31,3830.41,0.3,39.0
81,2021-01-23,32088.9,32994.1,33441.4,31418.2,100.7,2.76,30996.98,31141.56,31141.56,30908.47,436.04,0.57,13543.06,13474.8,13567.14,13463.66,1.13,0.09,3841.47,3844.24,3852.31,3830.41,0.3,42.0
82,2021-01-22,33000.5,30838.7,33821.2,28871.2,243.09,7.0,30996.98,31141.56,31141.56,30908.47,436.04,0.57,13543.06,13474.8,13567.14,13463.66,1.13,0.09,3841.47,3844.24,3852.31,3830.41,0.3,57.0
83,2021-01-21,30842.1,35472.3,35591.1,30101.8,253.27,13.06,31176.01,31198.01,31272.22,31120.92,423.15,0.04,13530.92,13521.48,13560.35,13454.08,1.34,0.55,3853.07,3857.46,3861.45,3845.05,0.03,34.0
84,2021-01-20,35476.3,35862.1,36384.4,33444.5,153.61,1.46,31188.38,31017.54,31235.98,30997.79,384.98,0.83,13457.25,13342.55,13486.13,13329.77,1.29,1.97,3851.85,3816.22,3859.75,3816.22,1.39,57.0
85,2021-01-19,36002.9,36630.6,37821.0,36001.4,79.11,1.67,30930.52,30887.42,31086.62,30865.03,387.75,0.38,13197.18,13132.73,13206.86,13078.7,1.22,1.53,3798.91,3781.88,3804.53,3780.37,0.81,48.0
86,2021-01-18,36613.2,35838.2,37436.8,34801.0,111.52,2.16,30814.26,30926.77,30941.98,30612.67,440.02,0.57,12998.5,13099.89,13139.83,12949.76,1.26,0.87,3768.25,3788.73,3788.73,3749.62,0.72,56.0
87,2021-01-17,35839.6,36020.1,36801.3,33883.5,126.82,0.5,30814.26,30926.77,30941.98,30612.67,440.02,0.57,12998.5,13099.89,13139.83,12949.76,1.26,0.87,3768.25,3788.73,3788.73,3749.62,0.72,69.0
88,2021-01-16,36019.5,36751.8,37931.7,35408.4,137.02,2.24,30814.26,30926.77,30941.98,30612.67,440.02,0.57,12998.5,13099.89,13139.83,12949.76,1.26,0.87,3768.25,3788.73,3788.73,3749.62,0.72,77.0
89,2021-01-15,36845.8,39175.7,39715.0,34488.7,118.42,5.95,30814.26,30926.77,30941.98,30612.67,440.02,0.57,12998.5,13099.89,13139.83,12949.76,1.26,0.87,3768.25,3788.73,3788.73,3749.62,0.72,75.0
90,2021-01-14,39175.7,37383.4,40054.3,36772.1,172.4,4.8,30991.52,31085.67,31223.78,30982.24,429.7,0.22,13112.64,13174.75,13220.16,13098.41,1.21,0.12,3795.54,3814.98,3823.6,3792.86,0.38,84.0
91,2021-01-13,37382.2,34061.2,37764.6,32451.9,209.93,9.7,31060.47,31084.88,31153.37,30992.05,415.14,0.03,13128.95,13088.01,13171.15,13051.07,1.27,0.43,3809.84,3802.23,3820.96,3791.5,0.23,77.0
92,2021-01-12,34076.1,35426.0,36598.7,32572.7,241.93,4.13,31068.69,31015.01,31114.56,30888.76,362.87,0.19,13072.43,13062.06,13105.04,12963.92,1.25,0.28,3801.19,3801.62,3810.78,3776.51,0.04,67.0
93,2021-01-11,35544.3,38195.3,38217.2,30411.6,251.04,6.93,31008.69,31015.37,31096.98,30832.06,363.79,0.29,13036.43,13048.78,13138.27,12999.51,1.24,1.25,3799.61,3803.14,3817.86,3789.02,0.66,74.0
94,2021-01-10,38192.2,40149.7,41362.4,35141.6,215.78,4.88,31097.97,31069.58,31140.67,30793.27,385.65,0.18,13201.97,13160.21,13208.09,13036.55,1.33,1.03,3824.68,3815.05,3826.69,3783.6,0.55,65.0
95,2021-01-09,40151.9,40607.2,41363.5,38775.1,128.42,1.1,31097.97,31069.58,31140.67,30793.27,385.65,0.18,13201.97,13160.21,13208.09,13036.55,1.33,1.03,3824.68,3815.05,3826.69,3783.6,0.55,91.0
96,2021-01-08,40599.3,39466.4,41921.7,36613.4,251.29,2.89,31097.97,31069.58,31140.67,30793.27,385.65,0.18,13201.97,13160.21,13208.09,13036.55,1.33,1.03,3824.68,3815.05,3826.69,3783.6,0.55,88.0
97,2021-01-07,39460.2,36798.5,40340.9,36361.2,249.6,7.25,31041.13,30901.18,31193.4,30897.86,430.62,0.69,13067.48,12867.34,13090.91,12867.34,1.25,2.56,3803.79,3764.71,3811.55,3764.71,1.48,85.0
98,2021-01-06,36793.2,33999.3,36934.8,33408.3,227.56,8.24,30829.4,30362.78,31022.65,30313.07,500.43,1.44,12740.79,12666.15,12909.63,12649.99,1.45,0.61,3748.14,3712.2,3783.04,3705.34,0.57,73.0
99,2021-01-05,33991.5,32015.4,34414.7,30010.5,202.13,6.15,30391.6,30204.25,30504.89,30141.78,350.91,0.55,12818.96,12665.65,12828.27,12665.65,1.21,0.95,3726.86,3698.02,3737.83,3695.07,0.71,70.0
100,2021-01-04,32022.6,33016.6,33587.5,28204.5,255.27,2.84,30223.89,30627.47,30674.28,29881.82,476.73,1.25,12698.45,12958.52,12958.72,12543.24,1.27,1.47,3700.65,3764.61,3769.99,3662.71,1.48,74.0
101,2021-01-03,32958.9,32192.9,34755.9,32029.6,155.21,2.38,30606.48,30417.64,30637.47,30344.5,287.06,0.65,12888.28,12877.09,12902.07,12821.23,987.15,0.14,3756.07,3733.27,3760.2,3726.88,0.64,94.0
102,2021-01-02,32193.3,29359.7,33233.5,29008.0,240.87,9.65,30606.48,30417.64,30637.47,30344.5,287.06,0.65,12888.28,12877.09,12902.07,12821.23,987.15,0.14,3756.07,3733.27,3760.2,3726.88,0.64,86.0
103,2021-01-01,29359.9,28951.7,29627.1,28712.4,100.9,1.42,30606.48,30417.64,30637.47,30344.5,287.06,0.65,12888.28,12877.09,12902.07,12821.23,987.15,0.14,3756.07,3733.27,3760.2,3726.88,0.64,95.0
104,2020-12-31,28949.4,28866.8,29298.8,28025.0,136.69,0.28,30606.48,30417.64,30637.47,30344.5,287.06,0.65,12888.28,12877.09,12902.07,12821.23,987.15,0.14,3756.07,3733.27,3760.2,3726.88,0.64,95.0
105,2020-12-30,28868.7,27374.5,28979.3,27374.5,159.82,5.45,30409.56,30415.09,30525.35,30393.04,296.14,0.24,12870.0,12906.51,12924.93,12857.76,954.01,0.15,3732.04,3736.19,3744.63,3730.21,0.13,95.0
106,2020-12-29,27376.0,27065.3,27390.7,25902.8,119.57,1.18,30335.67,30492.07,30588.79,30274.24,358.87,0.22,12850.22,12965.39,12973.33,12821.96,896.81,0.38,3727.04,3750.01,3756.12,3723.31,0.22,95.0
107,2020-12-28,27057.8,26259.2,27444.9,26144.3,126.98,3.03,30403.97,30283.23,30525.56,30283.23,303.08,0.68,12899.42,12914.64,12930.89,12827.45,978.34,0.74,3735.36,3723.03,3740.51,3723.03,0.87,95.0
108,2020-12-27,26261.3,26460.3,28360.3,25858.2,231.23,0.73,30199.87,30155.92,30209.67,30099.3,146.44,0.23,12804.73,12791.54,12833.55,12767.64,584.09,0.26,3703.06,3694.03,3703.82,3689.32,0.35,95.0
109,2020-12-26,26454.4,24714.7,26826.0,24515.1,155.77,7.15,30199.87,30155.92,30209.67,30099.3,146.44,0.23,12804.73,12791.54,12833.55,12767.64,584.09,0.26,3703.06,3694.03,3703.82,3689.32,0.35,95.0
110,2020-12-25,24689.6,23728.7,24778.9,23445.3,2.4,4.02,30199.87,30155.92,30209.67,30099.3,146.44,0.23,12804.73,12791.54,12833.55,12767.64,584.09,0.26,3703.06,3694.03,3703.82,3689.32,0.35,95.0
111,2020-12-24,23736.5,23253.2,23783.7,22737.3,104.59,2.06,30199.87,30155.92,30209.67,30099.3,146.44,0.23,12804.73,12791.54,12833.55,12767.64,584.09,0.26,3703.06,3694.03,3703.82,3689.32,0.35,95.0
112,2020-12-23,23257.9,23820.8,24063.7,22694.7,178.47,2.37,30129.83,30046.73,30292.53,30046.73,275.38,0.38,12771.11,12834.94,12841.92,12758.67,1.23,0.29,3690.01,3693.42,3711.24,3689.28,0.07,95.0
113,2020-12-22,23823.2,22730.4,23825.4,22388.6,130.75,4.82,30015.51,30200.2,30200.2,29992.89,392.52,0.67,12807.92,12785.22,12840.57,12695.31,1.11,0.51,3687.26,3698.08,3698.26,3676.16,0.21,95.0
114,2020-12-21,22728.5,23474.1,24101.9,22015.5,154.69,3.18,30216.45,30159.0,30304.14,29755.53,445.69,0.12,12742.52,12596.14,12751.27,12525.22,1.11,0.1,3694.92,3684.28,3702.9,3636.48,0.39,95.0
115,2020-12-20,23474.9,23843.6,24280.9,23098.9,114.09,1.55,30179.05,30314.26,30343.59,30029.44,798.23,0.41,12755.64,12804.93,12809.6,12654.61,2.81,0.07,3709.41,3722.39,3726.7,3685.84,0.35,95.0
116,2020-12-19,23844.0,23127.6,24107.1,22797.0,133.88,3.1,30179.05,30314.26,30343.59,30029.44,798.23,0.41,12755.64,12804.93,12809.6,12654.61,2.81,0.07,3709.41,3722.39,3726.7,3685.84,0.35,95.0
117,2020-12-18,23127.9,22823.3,23272.8,22361.5,131.8,1.33,30179.05,30314.26,30343.59,30029.44,798.23,0.41,12755.64,12804.93,12809.6,12654.61,2.81,0.07,3709.41,3722.39,3726.7,3685.84,0.35,95.0
118,2020-12-17,22825.4,21352.3,23738.0,21243.1,310.74,6.9,30303.37,30216.0,30323.78,30216.0,345.53,0.49,12764.75,12730.78,12765.25,12696.35,1.02,0.84,3722.48,3713.65,3725.12,3710.87,0.58,95.0
119,2020-12-16,21352.2,19434.7,21525.3,19299.7,199.81,9.87,30154.54,30191.38,30236.03,30080.11,349.54,0.15,12658.19,12611.04,12687.32,12566.38,985.82,0.5,3701.17,3696.25,3711.27,3688.57,0.18,95.0
120,2020-12-15,19434.9,19273.9,19556.3,19076.2,98.39,0.84,30199.31,29919.09,30243.26,29894.95,419.48,1.13,12595.06,12543.26,12596.13,12465.42,915.62,1.25,3694.62,3666.41,3695.29,3659.62,1.29,95.0
121,2020-12-14,19273.8,19176.4,19346.5,19007.0,67.11,0.51,29861.55,30123.91,30325.79,29849.15,371.98,0.62,12440.04,12447.44,12543.0,12432.71,983.31,0.5,3647.49,3675.27,3697.61,3645.84,0.44,95.0
122,2020-12-13,19176.8,18808.1,19403.6,18716.8,82.45,1.96,30046.37,29988.21,30071.13,29820.84,396.01,0.16,12377.87,12336.79,12383.5,12246.77,876.15,0.23,3663.46,3656.08,3665.91,3633.4,0.13,95.0
123,2020-12-12,18808.9,18026.7,18936.2,18025.1,71.37,4.36,30046.37,29988.21,30071.13,29820.84,396.01,0.16,12377.87,12336.79,12383.5,12246.77,876.15,0.23,3663.46,3656.08,3665.91,3633.4,0.13,95.0
124,2020-12-11,18023.6,18250.5,18288.3,17600.1,111.53,1.23,30046.37,29988.21,30071.13,29820.84,396.01,0.16,12377.87,12336.79,12383.5,12246.77,876.15,0.23,3663.46,3656.08,3665.91,3633.4,0.13,95.0
125,2020-12-10,18247.2,18546.1,18551.8,17926.8,85.31,1.61,29999.26,30032.55,30063.87,29876.82,326.93,0.23,12405.81,12247.55,12431.56,12214.74,893.26,0.54,3668.1,3659.13,3678.49,3645.18,0.13,95.0
126,2020-12-09,18546.0,18322.4,18637.9,17658.8,129.72,1.2,30068.81,30229.81,30319.7,29951.85,383.74,0.35,12338.95,12591.68,12607.14,12290.78,1.07,1.94,3672.82,3705.98,3712.39,3660.54,0.79,95.0
127,2020-12-08,18326.6,19170.8,19288.6,18229.2,101.41,4.4,30173.88,29997.95,30246.22,29972.07,314.83,0.35,12582.77,12503.17,12594.54,12453.21,973.77,0.5,3702.25,3683.05,3708.45,3678.83,0.28,95.0
128,2020-12-07,19170.7,19368.4,19424.6,18908.8,61.98,1.08,30069.79,30233.03,30233.03,29967.22,370.58,0.49,12519.95,12461.0,12536.23,12460.55,931.78,0.45,3691.96,3694.73,3697.41,3678.88,0.19,95.0
129,2020-12-06,19379.9,19146.0,19417.1,18873.0,54.56,1.22,30218.26,29989.56,30218.26,29989.56,363.09,0.83,12464.23,12399.32,12464.23,12376.44,1.0,0.7,3699.12,3670.94,3699.2,3670.94,0.88,95.0
130,2020-12-05,19146.5,18657.5,19172.7,18507.1,59.44,2.62,30218.26,29989.56,30218.26,29989.56,363.09,0.83,12464.23,12399.32,12464.23,12376.44,1.0,0.7,3699.12,3670.94,3699.2,3670.94,0.88,95.0
131,2020-12-04,18658.1,19431.1,19529.5,18610.8,110.63,3.99,30218.26,29989.56,30218.26,29989.56,363.09,0.83,12464.23,12399.32,12464.23,12376.44,1.0,0.7,3699.12,3670.94,3699.2,3670.94,0.88,95.0
132,2020-12-03,19433.3,19219.8,19596.6,18883.7,99.97,1.12,29969.52,29920.83,30110.88,29877.27,408.41,0.29,12377.18,12369.26,12439.02,12356.99,928.31,0.23,3666.72,3668.28,3682.73,3657.17,0.06,95.0
133,2020-12-02,19218.8,18767.9,19335.5,18346.7,91.92,2.39,29883.79,29695.09,29902.51,29599.29,389.33,0.2,12349.37,12285.75,12360.06,12217.35,985.81,0.05,3669.01,3653.78,3670.96,3644.84,0.18,95.0
134,2020-12-01,18770.7,19697.8,19897.4,18257.0,208.72,4.71,29823.92,29797.5,30083.31,29797.5,435.44,0.63,12355.11,12313.36,12405.79,12263.93,1.28,1.28,3662.45,3645.87,3678.45,3645.87,1.13,95.0
135,2020-11-30,19698.1,18186.0,19831.2,18186.0,185.59,8.32,29638.64,29854.51,29854.51,29463.64,561.21,0.91,12198.74,12224.25,12244.65,12027.16,1.76,0.06,3621.63,3634.18,3634.18,3594.39,0.46,95.0
136,2020-11-29,18185.5,17729.7,18336.3,17530.4,79.12,2.57,29910.37,29911.33,30015.13,29819.98,178.1,0.13,12205.85,12159.18,12236.23,12154.57,655.99,0.92,3638.35,3638.55,3644.31,3629.33,0.24,95.0
137,2020-11-28,17730.7,17142.6,17874.4,16874.4,95.2,3.52,29910.37,29911.33,30015.13,29819.98,178.1,0.13,12205.85,12159.18,12236.23,12154.57,655.99,0.92,3638.35,3638.55,3644.31,3629.33,0.24,95.0
138,2020-11-27,17127.1,17160.9,17450.3,16481.6,138.8,0.2,29910.37,29911.33,30015.13,29819.98,178.1,0.13,12205.85,12159.18,12236.23,12154.57,655.99,0.92,3638.35,3638.55,3644.31,3629.33,0.24,95.0
139,2020-11-26,17162.0,18721.9,18894.9,16235.2,312.07,8.34,29872.47,30058.87,30058.87,29806.25,324.19,0.58,12094.4,12053.89,12114.77,12020.95,899.55,0.47,3629.65,3635.5,3635.5,3617.76,0.16,95.0
140,2020-11-25,18723.0,19151.5,19486.7,18527.7,146.12,2.24,29872.47,30058.87,30058.87,29806.25,324.19,0.58,12094.4,12053.89,12114.77,12020.95,899.55,0.47,3629.65,3635.5,3635.5,3617.76,0.16,95.0
141,2020-11-24,19152.6,18394.6,19416.6,18074.8,180.79,4.21,30046.24,29746.11,30116.51,29746.11,436.45,1.54,12037.33,11939.33,12049.88,11863.45,1.27,1.32,3635.41,3594.52,3642.31,3594.52,1.62,95.0
142,2020-11-23,18379.6,18428.1,18756.8,18016.0,127.35,0.18,29591.27,29332.82,29667.75,29332.82,389.02,1.12,11880.63,11916.76,11949.33,11796.53,1.05,0.22,3577.59,3566.82,3589.81,3552.77,0.56,95.0
143,2020-11-22,18412.9,18689.3,18751.5,17644.6,121.76,1.47,29263.48,29437.57,29469.89,29231.2,308.74,0.75,11854.97,11892.7,11935.47,11852.51,1.12,0.42,3557.54,3579.31,3581.23,3556.85,0.68,95.0
144,2020-11-21,18687.2,18673.8,18966.0,18397.5,108.91,0.06,29263.48,29437.57,29469.89,29231.2,308.74,0.75,11854.97,11892.7,11935.47,11852.51,1.12,0.42,3557.54,3579.31,3581.23,3556.85,0.68,95.0
145,2020-11-20,18675.2,17805.5,18811.0,17758.4,134.42,4.9,29263.48,29437.57,29469.89,29231.2,308.74,0.75,11854.97,11892.7,11935.47,11852.51,1.12,0.42,3557.54,3579.31,3581.23,3556.85,0.68,95.0
146,2020-11-19,17803.5,17775.1,18166.0,17380.1,135.94,0.16,29483.23,29370.92,29524.9,29228.38,333.16,0.15,11904.71,11779.03,11912.64,11760.98,1.08,0.87,3581.87,3559.41,3585.22,3543.84,0.39,95.0
147,2020-11-18,17774.6,17662.3,18466.1,17258.9,233.43,0.64,29438.42,29875.4,29930.85,29432.84,384.89,1.16,11801.6,11896.06,11942.49,11799.96,963.95,0.82,3567.79,3612.09,3619.09,3567.33,1.16,95.0
148,2020-11-17,17662.3,16715.8,17845.4,16562.0,175.87,5.66,29783.35,29800.15,29872.42,29520.29,376.14,0.56,11899.34,11913.35,11950.18,11852.41,849.41,0.21,3609.53,3610.31,3623.11,3588.68,0.48,95.0
149,2020-11-16,16715.8,15954.1,16880.7,15870.7,118.09,4.78,29950.44,29672.36,29964.29,29672.36,420.76,1.6,11924.13,11847.11,11937.72,11814.89,935.4,0.8,3626.91,3600.16,3628.51,3600.16,1.16,95.0
150,2020-11-15,15953.0,16074.7,16158.1,15782.3,58.43,0.73,29479.81,29203.9,29559.25,29203.9,348.81,1.37,11829.29,11794.94,11849.78,11715.52,787.3,1.02,3585.15,3552.57,3593.66,3552.57,1.36,95.0
151,2020-11-14,16071.0,16323.1,16328.2,15717.7,83.64,1.55,29479.81,29203.9,29559.25,29203.9,348.81,1.37,11829.29,11794.94,11849.78,11715.52,787.3,1.02,3585.15,3552.57,3593.66,3552.57,1.36,95.0
152,2020-11-13,16324.2,16293.0,16474.1,15973.4,113.75,0.18,29479.81,29203.9,29559.25,29203.9,348.81,1.37,11829.29,11794.94,11849.78,11715.52,787.3,1.02,3585.15,3552.57,3593.66,3552.57,1.36,95.0
153,2020-11-12,16294.7,15695.8,16342.7,15483.5,165.54,3.82,29080.17,29231.91,29311.83,28902.13,372.87,1.08,11709.59,11802.5,11847.84,11666.37,829.44,0.65,3537.01,3562.67,3569.02,3518.58,1.0,95.0
154,2020-11-11,15695.8,15303.1,15953.9,15281.0,119.07,2.56,29397.63,29524.35,29593.11,29281.22,376.7,0.08,11786.43,11656.65,11793.58,11638.9,819.26,2.01,3572.66,3563.22,3581.16,3557.0,0.77,95.0
155,2020-11-10,15303.6,15328.0,15465.3,15096.5,93.36,0.15,29420.92,29254.17,29478.86,29126.99,526.98,0.9,11553.86,11622.44,11665.87,11424.61,1.03,1.37,3545.53,3543.26,3557.22,3511.91,0.14,95.0
156,2020-11-09,15327.2,15483.3,15819.6,14816.9,165.04,1.01,29157.97,29467.9,29933.83,29130.66,680.57,2.95,11713.78,12046.66,12108.07,11703.49,1.41,1.53,3550.5,3583.04,3645.99,3547.48,1.17,95.0
157,2020-11-08,15483.7,14826.6,15648.3,14720.7,94.99,4.42,28323.4,28399.13,28431.96,28189.5,328.58,0.24,11895.23,11869.9,11920.53,11737.13,893.72,0.04,3509.44,3508.34,3521.58,3484.34,0.03,95.0
158,2020-11-07,14828.4,15578.2,15754.4,14385.1,160.73,4.81,28323.4,28399.13,28431.96,28189.5,328.58,0.24,11895.23,11869.9,11920.53,11737.13,893.72,0.04,3509.44,3508.34,3521.58,3484.34,0.03,95.0
159,2020-11-06,15577.9,15593.9,15955.2,15223.5,186.13,0.06,28323.4,28399.13,28431.96,28189.5,328.58,0.24,11895.23,11869.9,11920.53,11737.13,893.72,0.04,3509.44,3508.34,3521.58,3484.34,0.03,95.0
160,2020-11-05,15587.1,14145.6,15739.9,14099.7,227.49,10.19,28390.18,28083.37,28495.05,28083.37,391.73,1.95,11890.93,11816.33,11924.28,11784.15,828.68,2.59,3510.45,3485.74,3529.05,3485.74,1.95,95.0
161,2020-11-04,14145.6,14023.0,14238.8,13544.4,140.8,0.9,27847.66,27512.83,28301.5,27512.83,449.89,1.34,11590.78,11443.77,11663.31,11394.21,852.15,3.85,3443.44,3406.46,3486.25,3405.17,2.2,95.0
162,2020-11-03,14019.9,13560.5,14054.0,13294.6,108.17,3.38,27480.03,27138.69,27640.21,27138.69,353.35,2.06,11160.57,11038.66,11213.92,11004.84,710.54,1.85,3369.16,3336.25,3389.49,3336.25,1.78,95.0
163,2020-11-02,13561.4,13759.7,13828.4,13214.2,97.76,1.44,26925.05,26691.28,27043.48,26691.28,382.27,1.6,10957.61,11010.45,11071.08,10830.94,715.79,0.42,3310.24,3296.2,3330.14,3279.74,1.23,95.0
164,2020-11-01,13759.4,13795.5,13889.5,13628.7,51.71,0.27,26501.6,26572.27,26639.18,26143.77,506.32,0.59,10911.59,11103.47,11129.81,10822.57,873.94,2.45,3269.96,3293.59,3304.93,3233.94,1.21,95.0
165,2020-10-31,13797.3,13560.2,14065.4,13441.7,102.75,1.75,26501.6,26572.27,26639.18,26143.77,506.32,0.59,10911.59,11103.47,11129.81,10822.57,873.94,2.45,3269.96,3293.59,3304.93,3233.94,1.21,95.0
166,2020-10-30,13559.9,13457.0,13667.9,13134.5,108.77,0.76,26501.6,26572.27,26639.18,26143.77,506.32,0.59,10911.59,11103.47,11129.81,10822.57,873.94,2.45,3269.96,3293.59,3304.93,3233.94,1.21,95.0
167,2020-10-29,13457.2,13278.3,13640.0,12982.9,111.23,1.34,26659.11,26480.98,26891.89,26290.78,434.01,0.52,11185.59,11064.47,11287.63,11030.19,733.27,1.64,3310.11,3277.17,3341.05,3259.82,1.19,95.0
